plot,date,time,temp,rec_time
A,180523,0411,19.9,15060
A,180523,0426,19.9,15960
A,180523,0441,19.8,16860
A,180523,0456,19.7,17760
A,180523,0511,19.7,18660
A,180523,0526,19.5,19560
A,180523,0541,19.5,20460
A,180523,0556,19.3,21360
A,180523,0611,19.2,22260
A,180523,0626,19.1,23160
A,180523,0641,19.1,24060
A,180523,0656,19.0,24960
A,180523,0711,18.8,25860
A,180523,0726,18.8,26760
A,180523,0741,18.7,27660
A,180523,0756,18.7,28560
A,180523,0811,18.7,29460
A,180523,0826,18.8,30360
A,180523,0841,19.0,31260
A,180523,0856,19.1,32160
A,180523,0911,19.4,33060
A,180523,0926,19.7,33960
A,180523,0941,20.0,34860
A,180523,0956,20.3,35760
A,180523,1011,21.0,36660
A,180523,1026,21.5,37560
A,180523,1041,22.1,38460
A,180523,1056,22.5,39360
A,180523,1111,23.0,40260
A,180523,1126,23.5,41160
A,180523,1141,24.1,42060
A,180523,1156,24.6,42960
A,180523,1211,25.3,43860
A,180523,1226,25.7,44760
A,180523,1241,26.2,45660
A,180523,1256,26.8,46560
A,180523,1311,27.2,47460
A,180523,1326,27.6,48360
A,180523,1341,28.0,49260
A,180523,1356,28.2,50160
A,180523,1411,28.1,51060
A,180523,1426,28.1,51960
A,180523,1441,28.3,52860
A,180523,1456,28.4,53760
A,180523,1511,28.7,54660
A,180523,1526,28.5,55560
A,180523,1541,28.4,56460
A,180523,1556,29.0,57360
A,180523,1611,28.9,58260
A,180523,1626,28.6,59160
A,180523,1641,29.0,60060
A,180523,1656,28.4,60960
A,180523,1711,27.7,61860
A,180523,1726,27.2,62760
A,180523,1741,27.5,63660
A,180523,1756,27.6,64560
A,180523,1811,27.3,65460
A,180523,1826,27.1,66360
A,180523,1841,26.7,67260
A,180523,1856,26.4,68160
A,180523,1911,26.1,69060
A,180523,1926,25.5,69960
A,180523,1941,25.0,70860
A,180523,1956,24.5,71760
A,180523,2011,23.5,72660
A,180523,2026,22.7,73560
A,180523,2041,22.3,74460
A,180523,2056,22.3,75360
A,180523,2111,22.2,76260
A,180523,2126,21.9,77160
A,180523,2141,21.7,78060
A,180523,2156,21.6,78960
A,180523,2211,21.4,79860
A,180523,2226,21.3,80760
A,180523,2241,21.1,81660
A,180523,2256,21.1,82560
A,180523,2311,21.0,83460
A,180523,2326,21.0,84360
A,180523,2341,21.0,85260
A,180523,2356,20.9,86160
A,180524,0011,20.9,660
A,180524,0026,20.8,1560
A,180524,0041,20.7,2460
A,180524,0056,20.6,3360
A,180524,0111,20.5,4260
A,180524,0126,20.5,5160
A,180524,0141,20.4,6060
A,180524,0156,20.4,6960
A,180524,0211,20.4,7860
A,180524,0226,20.3,8760
A,180524,0241,20.3,9660
A,180524,0256,20.2,10560
A,180524,0311,20.1,11460
A,180524,0326,20.0,12360
A,180524,0341,19.9,13260
A,180524,0356,19.9,14160
A,180524,0411,19.7,15060
A,180524,0426,19.7,15960
A,180524,0441,19.6,16860
A,180524,0456,19.5,17760
A,180524,0511,19.4,18660
A,180524,0526,19.4,19560
A,180524,0541,19.4,20460
A,180524,0556,19.4,21360
A,180524,0611,19.4,22260
A,180524,0626,19.5,23160
A,180524,0641,19.6,24060
A,180524,0656,19.6,24960
A,180524,0711,19.6,25860
A,180524,0726,19.5,26760
A,180524,0741,19.5,27660
A,180524,0756,19.5,28560
A,180524,0811,19.6,29460
A,180524,0826,19.6,30360
A,180524,0841,19.7,31260
A,180524,0856,19.8,32160
A,180524,0911,20.0,33060
A,180524,0926,20.2,33960
A,180524,0941,20.4,34860
A,180524,0956,20.7,35760
A,180524,1011,21.0,36660
A,180524,1026,21.5,37560
A,180524,1041,21.9,38460
A,180524,1056,22.4,39360
A,180524,1111,22.6,40260
A,180524,1126,23.1,41160
A,180524,1141,23.8,42060
A,180524,1156,24.3,42960
A,180524,1211,24.8,43860
A,180524,1226,25.3,44760
A,180524,1241,25.8,45660
A,180524,1256,26.2,46560
A,180524,1311,26.9,47460
A,180524,1326,26.7,48360
A,180524,1341,27.3,49260
A,180524,1356,27.9,50160
A,180524,1411,28.4,51060
A,180524,1426,28.7,51960
A,180524,1441,28.9,52860
A,180524,1456,28.7,53760
A,180524,1511,28.4,54660
A,180524,1526,28.0,55560
A,180524,1541,27.8,56460
A,180524,1556,27.8,57360
A,180524,1611,27.2,58260
A,180524,1626,26.7,59160
A,180524,1641,26.7,60060
A,180524,1656,27.5,60960
A,180524,1711,27.9,61860
A,180524,1726,28.2,62760
A,180524,1741,28.1,63660
A,180524,1756,28.1,64560
A,180524,1811,28.1,65460
A,180524,1826,28.0,66360
A,180524,1841,28.1,67260
A,180524,1856,28.1,68160
A,180524,1911,27.9,69060
A,180524,1926,26.9,69960
A,180524,1941,25.2,70860
A,180524,1956,22.1,71760
A,180524,2011,21.4,72660
A,180524,2026,21.5,73560
A,180524,2041,21.5,74460
A,180524,2056,21.5,75360
A,180524,2111,21.5,76260
A,180524,2126,21.5,77160
A,180524,2141,21.5,78060
A,180524,2156,21.4,78960
A,180524,2211,21.3,79860
A,180524,2226,21.2,80760
A,180524,2241,21.1,81660
A,180524,2256,21.1,82560
A,180524,2311,21.0,83460
A,180524,2326,21.1,84360
A,180524,2341,21.0,85260
A,180524,2356,21.0,86160
A,180525,0011,21.0,660
A,180525,0026,21.0,1560
A,180525,0041,21.0,2460
A,180525,0056,21.0,3360
A,180525,0111,21.0,4260
A,180525,0126,21.0,5160
A,180525,0141,20.9,6060
A,180525,0156,20.9,6960
A,180525,0211,20.9,7860
A,180525,0226,20.9,8760
A,180525,0241,20.8,9660
A,180525,0256,20.8,10560
A,180525,0311,20.8,11460
A,180525,0326,20.7,12360
A,180525,0341,20.7,13260
A,180525,0356,20.6,14160
A,180525,0411,20.7,15060
A,180525,0426,20.5,15960
A,180525,0441,20.5,16860
A,180525,0456,20.4,17760
A,180525,0511,20.3,18660
A,180525,0526,20.3,19560
A,180525,0541,20.2,20460
A,180525,0556,20.1,21360
A,180525,0611,20.0,22260
A,180525,0626,19.8,23160
A,180525,0641,19.9,24060
A,180525,0656,19.8,24960
A,180525,0711,19.8,25860
A,180525,0726,19.8,26760
A,180525,0741,19.7,27660
A,180525,0756,19.7,28560
A,180525,0811,19.7,29460
A,180525,0826,19.8,30360
A,180525,0841,19.9,31260
A,180525,0856,19.9,32160
A,180525,0911,20.0,33060
A,180525,0926,20.2,33960
A,180525,0941,20.3,34860
A,180525,0956,20.7,35760
A,180525,1011,21.1,36660
A,180525,1026,21.6,37560
A,180525,1041,22.1,38460
A,180525,1056,22.3,39360
A,180525,1111,22.9,40260
A,180525,1126,23.0,41160
A,180525,1141,23.0,42060
A,180525,1156,22.9,42960
A,180525,1211,23.2,43860
A,180525,1226,23.2,44760
A,180525,1241,23.0,45660
A,180525,1256,23.2,46560
A,180525,1311,23.6,47460
A,180525,1326,24.0,48360
A,180525,1341,24.3,49260
A,180525,1356,24.5,50160
A,180525,1411,24.4,51060
A,180525,1426,24.9,51960
A,180525,1441,24.8,52860
A,180525,1456,25.0,53760
A,180525,1511,25.0,54660
A,180525,1526,24.9,55560
A,180525,1541,24.9,56460
A,180525,1556,24.9,57360
A,180525,1611,25.1,58260
A,180525,1626,25.3,59160
A,180525,1641,25.3,60060
A,180525,1656,25.7,60960
A,180525,1711,25.5,61860
A,180525,1726,25.2,62760
A,180525,1741,25.1,63660
A,180525,1756,25.0,64560
A,180525,1811,25.0,65460
A,180525,1826,24.8,66360
A,180525,1841,25.0,67260
A,180525,1856,24.9,68160
A,180525,1911,24.9,69060
A,180525,1926,24.7,69960
A,180525,1941,24.3,70860
A,180525,1956,22.3,71760
A,180525,2011,21.7,72660
A,180525,2026,21.6,73560
A,180525,2041,21.5,74460
A,180525,2056,21.2,75360
A,180525,2111,21.3,76260
A,180525,2126,21.3,77160
A,180525,2141,21.2,78060
A,180525,2156,21.2,78960
A,180525,2211,21.2,79860
A,180525,2226,21.2,80760
A,180525,2241,21.2,81660
A,180525,2256,21.1,82560
A,180525,2311,21.2,83460
A,180525,2326,21.2,84360
A,180525,2341,21.1,85260
A,180525,2356,21.1,86160
A,180526,0011,21.0,660
A,180526,0026,21.0,1560
A,180526,0041,21.0,2460
A,180526,0056,20.9,3360
A,180526,0111,20.8,4260
A,180526,0126,20.8,5160
A,180526,0141,20.8,6060
A,180526,0156,20.7,6960
A,180526,0211,20.6,7860
A,180526,0226,20.5,8760
A,180526,0241,20.4,9660
A,180526,0256,20.3,10560
A,180526,0311,20.1,11460
A,180526,0326,20.0,12360
A,180526,0341,19.9,13260
A,180526,0356,19.8,14160
A,180526,0411,19.8,15060
A,180526,0426,19.9,15960
A,180526,0441,20.0,16860
A,180526,0456,20.0,17760
A,180526,0511,20.2,18660
A,180526,0526,20.3,19560
A,180526,0541,20.3,20460
A,180526,0556,20.3,21360
A,180526,0611,20.3,22260
A,180526,0626,20.3,23160
A,180526,0641,20.3,24060
A,180526,0656,20.3,24960
A,180526,0711,20.3,25860
A,180526,0726,20.3,26760
A,180526,0741,20.3,27660
A,180526,0756,20.3,28560
A,180526,0811,20.3,29460
A,180526,0826,20.4,30360
A,180526,0841,20.4,31260
A,180526,0856,20.6,32160
A,180526,0911,20.6,33060
A,180526,0926,20.6,33960
A,180526,0941,20.7,34860
A,180526,0956,20.9,35760
A,180526,1011,21.1,36660
A,180526,1026,21.2,37560
A,180526,1041,21.5,38460
A,180526,1056,21.7,39360
A,180526,1111,22.0,40260
A,180526,1126,22.3,41160
A,180526,1141,22.5,42060
A,180526,1156,22.9,42960
A,180526,1211,22.9,43860
A,180526,1226,23.3,44760
A,180526,1241,23.4,45660
A,180526,1256,23.7,46560
A,180526,1311,24.2,47460
A,180526,1326,24.4,48360
A,180526,1341,24.5,49260
A,180526,1356,25.0,50160
A,180526,1411,25.1,51060
A,180526,1426,25.5,51960
A,180526,1441,25.7,52860
A,180526,1456,25.7,53760
A,180526,1511,26.2,54660
A,180526,1526,26.6,55560
A,180526,1541,25.9,56460
A,180526,1556,26.0,57360
A,180526,1611,25.7,58260
A,180526,1626,25.8,59160
A,180526,1641,26.1,60060
A,180526,1656,25.6,60960
A,180526,1711,25.2,61860
A,180526,1726,24.7,62760
A,180526,1741,23.6,63660
A,180526,1756,23.6,64560
A,180526,1811,23.6,65460
A,180526,1826,23.8,66360
A,180526,1841,24.0,67260
A,180526,1856,24.2,68160
A,180526,1911,24.2,69060
A,180526,1926,23.8,69960
A,180526,1941,23.0,70860
A,180526,1956,22.4,71760
A,180526,2011,22.1,72660
A,180526,2026,21.9,73560
A,180526,2041,21.7,74460
A,180526,2056,21.6,75360
A,180526,2111,21.5,76260
A,180526,2126,21.3,77160
A,180526,2141,21.1,78060
A,180526,2156,21.1,78960
A,180526,2211,21.0,79860
A,180526,2226,21.0,80760
A,180526,2241,20.9,81660
A,180526,2256,20.8,82560
A,180526,2311,20.8,83460
A,180526,2326,20.7,84360
A,180526,2341,20.6,85260
A,180526,2356,20.6,86160
A,180527,0011,20.6,660
A,180527,0026,20.5,1560
A,180527,0041,20.5,2460
A,180527,0056,20.4,3360
A,180527,0111,20.4,4260
A,180527,0126,20.4,5160
A,180527,0141,20.3,6060
A,180527,0156,20.3,6960
A,180527,0211,20.2,7860
A,180527,0226,20.3,8760
A,180527,0241,20.3,9660
A,180527,0256,20.2,10560
A,180527,0311,20.1,11460
A,180527,0326,20.0,12360
A,180527,0341,20.1,13260
A,180527,0356,20.1,14160
A,180527,0411,20.1,15060
A,180527,0426,20.1,15960
A,180527,0441,20.1,16860
A,180527,0456,20.0,17760
A,180527,0511,20.0,18660
A,180527,0526,20.0,19560
A,180527,0541,20.0,20460
A,180527,0556,19.9,21360
A,180527,0611,19.9,22260
A,180527,0626,19.8,23160
A,180527,0641,19.8,24060
A,180527,0656,19.7,24960
A,180527,0711,19.7,25860
A,180527,0726,19.7,26760
A,180527,0741,19.7,27660
A,180527,0756,19.7,28560
A,180527,0811,19.7,29460
A,180527,0826,19.8,30360
A,180527,0841,20.0,31260
A,180527,0856,20.1,32160
A,180527,0911,20.3,33060
A,180527,0926,20.4,33960
A,180527,0941,20.7,34860
A,180527,0956,21.0,35760
A,180527,1011,21.5,36660
A,180527,1026,21.8,37560
A,180527,1041,22.1,38460
A,180527,1056,22.4,39360
A,180527,1111,22.7,40260
A,180527,1126,23.0,41160
A,180527,1141,23.3,42060
A,180527,1156,23.6,42960
A,180527,1211,23.8,43860
A,180527,1226,24.3,44760
A,180527,1241,24.6,45660
A,180527,1256,25.1,46560
A,180527,1311,25.3,47460
A,180527,1326,25.1,48360
A,180527,1341,25.8,49260
A,180527,1356,26.5,50160
A,180527,1411,25.9,51060
A,180527,1426,26.2,51960
A,180527,1441,26.3,52860
A,180527,1456,26.0,53760
A,180527,1511,25.6,54660
A,180527,1526,25.9,55560
A,180527,1541,25.5,56460
A,180527,1556,25.2,57360
A,180527,1611,25.1,58260
A,180527,1626,25.1,59160
A,180527,1641,25.1,60060
A,180527,1656,25.2,60960
A,180527,1711,25.8,61860
A,180527,1726,26.3,62760
A,180527,1741,26.4,63660
A,180527,1756,26.5,64560
A,180527,1811,26.3,65460
A,180527,1826,26.3,66360
A,180527,1841,26.4,67260
A,180527,1856,26.2,68160
A,180527,1911,25.4,69060
A,180527,1926,24.5,69960
A,180527,1941,24.0,70860
A,180527,1956,23.8,71760
A,180527,2011,23.2,72660
A,180527,2026,22.9,73560
A,180527,2041,22.6,74460
A,180527,2056,22.5,75360
A,180527,2111,22.4,76260
A,180527,2126,22.4,77160
A,180527,2141,22.3,78060
A,180527,2156,22.1,78960
A,180527,2211,22.0,79860
A,180527,2226,21.8,80760
A,180527,2241,21.7,81660
A,180527,2256,21.6,82560
A,180527,2311,21.5,83460
A,180527,2326,21.4,84360
A,180527,2341,21.3,85260
A,180527,2356,21.1,86160
A,180528,0011,21.1,660
A,180528,0026,21.0,1560
A,180528,0041,21.0,2460
A,180528,0056,20.9,3360
A,180528,0111,20.7,4260
A,180528,0126,20.6,5160
A,180528,0141,20.5,6060
A,180528,0156,20.4,6960
A,180528,0211,20.3,7860
A,180528,0226,20.3,8760
A,180528,0241,20.2,9660
A,180528,0256,20.2,10560
A,180528,0311,20.2,11460
A,180528,0326,20.1,12360
A,180528,0341,20.0,13260
A,180528,0356,20.0,14160
A,180528,0411,20.0,15060
A,180528,0426,19.9,15960
A,180528,0441,19.9,16860
A,180528,0456,19.9,17760
A,180528,0511,19.8,18660
A,180528,0526,19.7,19560
A,180528,0541,19.7,20460
A,180528,0556,19.7,21360
A,180528,0611,19.7,22260
A,180528,0626,19.7,23160
A,180528,0641,19.7,24060
A,180528,0656,19.6,24960
A,180528,0711,19.6,25860
A,180528,0726,19.5,26760
A,180528,0741,19.5,27660
A,180528,0756,19.5,28560
A,180528,0811,19.6,29460
A,180528,0826,19.6,30360
A,180528,0841,19.7,31260
A,180528,0856,19.9,32160
A,180528,0911,20.3,33060
A,180528,0926,20.5,33960
A,180528,0941,20.9,34860
A,180528,0956,21.2,35760
A,180528,1011,21.5,36660
A,180528,1026,21.9,37560
A,180528,1041,22.1,38460
A,180528,1056,22.2,39360
A,180528,1111,22.5,40260
A,180528,1126,22.9,41160
A,180528,1141,23.3,42060
A,180528,1156,23.5,42960
A,180528,1211,23.7,43860
A,180528,1226,23.9,44760
A,180528,1241,24.2,45660
A,180528,1256,24.4,46560
A,180528,1311,24.8,47460
A,180528,1326,25.5,48360
A,180528,1341,25.7,49260
A,180528,1356,25.9,50160
A,180528,1411,26.1,51060
A,180528,1426,26.5,51960
A,180528,1441,26.5,52860
A,180528,1456,26.7,53760
A,180528,1511,27.2,54660
A,180528,1526,27.4,55560
A,180528,1541,27.3,56460
A,180528,1556,27.1,57360
A,180528,1611,27.3,58260
A,180528,1626,27.3,59160
A,180528,1641,26.9,60060
A,180528,1656,27.3,60960
A,180528,1711,27.5,61860
A,180528,1726,27.4,62760
A,180528,1741,27.4,63660
A,180528,1756,27.5,64560
A,180528,1811,27.3,65460
A,180528,1826,27.4,66360
A,180528,1841,27.0,67260
A,180528,1856,26.0,68160
A,180528,1911,24.3,69060
A,180528,1926,23.6,69960
A,180528,1941,23.1,70860
A,180528,1956,22.9,71760
A,180528,2011,22.8,72660
A,180528,2026,22.5,73560
A,180528,2041,22.3,74460
A,180528,2056,22.1,75360
A,180528,2111,21.9,76260
A,180528,2126,21.7,77160
A,180528,2141,21.6,78060
A,180528,2156,21.4,78960
A,180528,2211,21.3,79860
A,180528,2226,21.2,80760
A,180528,2241,21.0,81660
A,180528,2256,21.0,82560
A,180528,2311,20.9,83460
A,180528,2326,20.8,84360
A,180528,2341,20.7,85260
A,180528,2356,20.6,86160
A,180529,0011,20.5,660
A,180529,0026,20.5,1560
A,180529,0041,20.5,2460
A,180529,0056,20.5,3360
A,180529,0111,20.4,4260
A,180529,0126,20.4,5160
A,180529,0141,20.4,6060
A,180529,0156,20.4,6960
A,180529,0211,20.4,7860
A,180529,0226,20.4,8760
A,180529,0241,20.4,9660
A,180529,0256,20.5,10560
A,180529,0311,20.4,11460
A,180529,0326,20.4,12360
A,180529,0341,20.4,13260
A,180529,0356,20.4,14160
A,180529,0411,20.3,15060
A,180529,0426,20.3,15960
A,180529,0441,20.2,16860
A,180529,0456,20.2,17760
A,180529,0511,20.1,18660
A,180529,0526,20.1,19560
A,180529,0541,20.2,20460
A,180529,0556,20.3,21360
A,180529,0611,20.3,22260
A,180529,0626,20.3,23160
A,180529,0641,20.3,24060
A,180529,0656,20.2,24960
A,180529,0711,20.2,25860
A,180529,0726,20.3,26760
A,180529,0741,20.3,27660
A,180529,0756,20.3,28560
A,180529,0811,20.4,29460
A,180529,0826,20.5,30360
A,180529,0841,20.7,31260
A,180529,0856,20.9,32160
A,180529,0911,21.0,33060
A,180529,0926,21.1,33960
A,180529,0941,21.2,34860
A,180529,0956,21.3,35760
A,180529,1011,21.5,36660
A,180529,1026,21.7,37560
A,180529,1041,21.7,38460
A,180529,1056,21.6,39360
A,180529,1111,21.8,40260
A,180529,1126,22.0,41160
A,180529,1141,22.1,42060
A,180529,1156,22.3,42960
A,180529,1211,22.7,43860
A,180529,1226,23.0,44760
A,180529,1241,23.4,45660
A,180529,1256,23.4,46560
A,180529,1311,23.6,47460
A,180529,1326,23.8,48360
A,180529,1341,23.7,49260
A,180529,1356,23.7,50160
A,180529,1411,24.0,51060
A,180529,1426,24.2,51960
A,180529,1441,24.2,52860
A,180529,1456,24.5,53760
A,180529,1511,24.6,54660
A,180529,1526,24.7,55560
A,180529,1541,24.7,56460
A,180529,1556,24.8,57360
A,180529,1611,25.0,58260
A,180529,1626,24.5,59160
A,180529,1641,24.3,60060
A,180529,1656,24.5,60960
A,180529,1711,24.5,61860
A,180529,1726,24.5,62760
A,180529,1741,24.7,63660
A,180529,1756,25.0,64560
A,180529,1811,24.8,65460
A,180529,1826,24.2,66360
A,180529,1841,24.1,67260
A,180529,1856,24.2,68160
A,180529,1911,24.2,69060
A,180529,1926,24.2,69960
A,180529,1941,24.2,70860
A,180529,1956,24.1,71760
A,180529,2011,24.1,72660
A,180529,2026,24.0,73560
A,180529,2041,24.0,74460
A,180529,2056,23.9,75360
A,180529,2111,23.8,76260
A,180529,2126,23.8,77160
A,180529,2141,23.7,78060
A,180529,2156,23.6,78960
A,180529,2211,23.5,79860
A,180529,2226,23.3,80760
A,180529,2241,23.2,81660
A,180529,2256,23.0,82560
A,180529,2311,22.9,83460
A,180529,2326,22.8,84360
A,180529,2341,22.6,85260
A,180529,2356,22.4,86160
A,180530,0011,22.3,660
A,180530,0026,22.3,1560
A,180530,0041,22.0,2460
A,180530,0056,21.9,3360
A,180530,0111,21.8,4260
A,180530,0126,21.7,5160
A,180530,0141,21.6,6060
A,180530,0156,21.5,6960
A,180530,0211,21.3,7860
A,180530,0226,21.2,8760
A,180530,0241,21.0,9660
A,180530,0256,21.0,10560
A,180530,0311,20.9,11460
A,180530,0326,20.9,12360
A,180530,0341,20.9,13260
A,180530,0356,21.0,14160
A,180530,0411,21.0,15060
A,180530,0426,20.9,15960
A,180530,0441,20.8,16860
A,180530,0456,20.8,17760
A,180530,0511,20.9,18660
A,180530,0526,21.0,19560
A,180530,0541,20.9,20460
A,180530,0556,20.8,21360
A,180530,0611,20.6,22260
A,180530,0626,20.6,23160
A,180530,0641,20.6,24060
A,180530,0656,20.6,24960
A,180530,0711,20.6,25860
A,180530,0726,20.6,26760
A,180530,0741,20.4,27660
A,180530,0756,20.5,28560
A,180530,0811,20.5,29460
A,180530,0826,20.6,30360
A,180530,0841,20.7,31260
A,180530,0856,21.0,32160
A,180530,0911,21.3,33060
A,180530,0926,21.5,33960
A,180530,0941,21.8,34860
A,180530,0956,22.2,35760
A,180530,1011,22.5,36660
A,180530,1026,23.1,37560
A,180530,1041,23.3,38460
A,180530,1056,23.9,39360
A,180530,1111,24.5,40260
A,180530,1126,25.0,41160
A,180530,1141,25.7,42060
A,180530,1156,26.3,42960
A,180530,1211,26.9,43860
A,180530,1226,27.4,44760
A,180530,1241,28.0,45660
A,180530,1256,28.1,46560
A,180530,1311,28.0,47460
A,180530,1326,28.3,48360
A,180530,1341,28.7,49260
A,180530,1356,29.1,50160
A,180530,1411,29.2,51060
A,180530,1426,29.5,51960
A,180530,1441,29.7,52860
A,180530,1456,30.0,53760
A,180530,1511,29.9,54660
A,180530,1526,29.4,55560
A,180530,1541,28.7,56460
A,180530,1556,28.2,57360
A,180530,1611,28.5,58260
A,180530,1626,28.4,59160
A,180530,1641,27.6,60060
A,180530,1656,27.9,60960
A,180530,1711,28.5,61860
A,180530,1726,28.8,62760
A,180530,1741,29.0,63660
A,180530,1756,29.1,64560
A,180530,1811,28.6,65460
A,180530,1826,28.7,66360
A,180530,1841,28.8,67260
A,180530,1856,28.8,68160
A,180530,1911,28.7,69060
A,180530,1926,28.7,69960
A,180530,1941,28.5,70860
A,180530,1956,28.2,71760
A,180530,2011,28.0,72660
A,180530,2026,28.0,73560
A,180530,2041,28.0,74460
A,180530,2056,27.7,75360
A,180530,2111,27.3,76260
A,180530,2126,26.8,77160
A,180530,2141,26.4,78060
A,180530,2156,26.2,78960
A,180530,2211,26.0,79860
A,180530,2226,25.8,80760
A,180530,2241,25.7,81660
A,180530,2256,25.4,82560
A,180530,2311,25.2,83460
A,180530,2326,25.3,84360
A,180530,2341,25.2,85260
A,180530,2356,25.1,86160
A,180531,0011,25.0,660
A,180531,0026,24.9,1560
A,180531,0041,24.7,2460
A,180531,0056,24.5,3360
A,180531,0111,24.3,4260
A,180531,0126,24.2,5160
A,180531,0141,24.1,6060
A,180531,0156,23.9,6960
A,180531,0211,23.8,7860
A,180531,0226,23.6,8760
A,180531,0241,23.6,9660
A,180531,0256,23.4,10560
A,180531,0311,23.3,11460
A,180531,0326,23.2,12360
A,180531,0341,23.1,13260
A,180531,0356,23.0,14160
A,180531,0411,22.9,15060
A,180531,0426,22.9,15960
A,180531,0441,22.8,16860
A,180531,0456,22.8,17760
A,180531,0511,22.7,18660
A,180531,0526,22.6,19560
A,180531,0541,22.5,20460
A,180531,0556,22.5,21360
A,180531,0611,22.4,22260
A,180531,0626,22.3,23160
A,180531,0641,22.3,24060
A,180531,0656,22.2,24960
A,180531,0711,22.1,25860
A,180531,0726,22.0,26760
A,180531,0741,22.0,27660
A,180531,0756,22.0,28560
A,180531,0811,22.2,29460
A,180531,0826,22.4,30360
A,180531,0841,22.7,31260
A,180531,0856,23.0,32160
A,180531,0911,23.4,33060
A,180531,0926,24.0,33960
A,180531,0941,24.3,34860
A,180531,0956,24.7,35760
A,180531,1011,25.0,36660
A,180531,1026,25.2,37560
A,180531,1041,25.6,38460
A,180531,1056,25.9,39360
A,180531,1111,26.4,40260
A,180531,1126,26.7,41160
A,180531,1141,27.2,42060
A,180531,1156,27.6,42960
A,180531,1211,27.7,43860
A,180531,1226,27.8,44760
A,180531,1241,27.5,45660
A,180531,1256,28.1,46560
A,180531,1311,28.7,47460
A,180531,1326,28.9,48360
A,180531,1341,29.3,49260
A,180531,1356,29.0,50160
A,180531,1411,28.9,51060
A,180531,1426,28.9,51960
A,180531,1441,29.1,52860
